FEATURE_ID,NAME,LEVEL_1,GEOCODE,index,class_id,level_0,level_1,level_2,level_3,level_4,color,feature_id,theme,raw,value,key,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
4,Cerrado,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,4,age,1406,14,relative,,,,,,,,,,,,,,,10,"5,89",,"2,78","3,33","2,38",2,"2,44",,"3,85","2,94",,,,,,,"2,63",,,,,
4,Cerrado,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,4,age,1406,14,value,,,,,,,,,,,,,,,"0,2676508545","0,1784222595",,"0,0891802063","0,08918271484","0,08918265991","0,08920734253","0,08918043823",,"0,08917514648","0,08925601196",,,,,,,"0,08921516113",,,,,
4,Cerrado,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,4,age,1506,15,relative,,,,,,,,,,,,,,,,"5,89","5,89",,"3,33","7,15",2,"2,44",,,,"2,18",,,,,,,"3,03",,,,
4,Cerrado,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,4,age,1506,15,value,,,,,,,,,,,,,,,,"0,1784692322","0,1784222595",,"0,0891802063","0,2675494385","0,08918265991","0,08920734253",,,,"0,08925601196",,,,,,,"0,08921516113",,,,
4,Cerrado,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,4,age,1606,16,relative,,,,,,,,,,,,,,,,,"5,89","2,78",,"2,38",6,"2,44",,,,,,,,,,,,"2,04",,,
4,Cerrado,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,4,age,1606,16,value,,,,,,,,,,,,,,,,,"0,1784692322","0,08921337891",,"0,0891802063","0,2675494385","0,08918265991",,,,,,,,,,,,"0,08921516113",,,
4,Cerrado,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,4,age,1706,17,relative,,,,,,,,,,,,,,,,,,"5,56","3,33","2,38",2,"2,44","3,03",,,,,,,,,,,,,,
4,Cerrado,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,4,age,1706,17,value,,,,,,,,,,,,,,,,,,"0,1784692322","0,08921337891","0,08917861328","0,0891802063","0,08918337402","0,08918265991",,,,,,,,,,,,,,
4,Cerrado,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,4,age,1806,18,relative,,,,,,,,,,,,,,,,,,"2,78","3,34","2,38",2,"2,44","3,03","3,85",,,,,,,,,,,,,
4,Cerrado,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,4,age,1806,18,value,,,,,,,,,,,,,,,,,,"0,08915971069","0,08925579834","0,08921337891","0,08917861328","0,0891802063","0,08918337402","0,08918265991",,,,,,,,,,,,,
4,Cerrado,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,4,age,1906,19,relative,,,,,,,,,,,,,,,,,,,,"2,38","12,01",,"3,03","3,85","2,94",,,,,,,,,,,,
4,Cerrado,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,4,age,1906,19,value,,,,,,,,,,,,,,,,,,,,"0,08925579834","0,535275415",,"0,0891802063","0,08918337402","0,08918265991",,,,,,,,,,,,
4,Cerrado,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,4,age,2006,20,relative,,,,,,,,,,,,,,,,,,,,,2,"4,88",,"3,85","2,94","2,17",,,,,,,,,,,
4,Cerrado,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,4,age,2006,20,value,,,,,,,,,,,,,,,,,,,,,"0,08925579834","0,1784265259",,"0,0891802063","0,08918337402","0,08918265991",,,,,,,,,,,
4,Cerrado,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,4,age,2106,21,relative,,,,,,,,,,,,,,,,,,,,,,"2,44",,,"5,88","2,17",,,,,,,,,,,
4,Cerrado,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,4,age,2106,21,value,,,,,,,,,,,,,,,,,,,,,,"0,08925579834",,,"0,1783512146","0,08918337402",,,,,,,,,,,
4,Cerrado,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,4,age,2206,22,relative,,,,,,,,,,,,,,,,,,,,,,"2,44","3,03",,,"4,35","2,56",,,,,,,,,,
4,Cerrado,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,4,age,2206,22,value,,,,,,,,,,,,,,,,,,,,,,"0,08922608643","0,08925579834",,,"0,1783512146","0,08918337402",,,,,,,,,,
4,Cerrado,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,4,age,2306,23,relative,,,,,,,,,,,,,,,,,,,,,,,,"3,85",,,"5,13","2,27",,,,,,,,,
4,Cerrado,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,4,age,2306,23,value,,,,,,,,,,,,,,,,,,,,,,,,"0,08925579834",,,"0,1783512146","0,08918337402",,,,,,,,,
4,Cerrado,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,4,age,2406,24,relative,,,,,,,,,,,,,,,,,,,,,,,,,"2,94",,,"6,82","2,44",,,,,,,,
4,Cerrado,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,4,age,2406,24,value,,,,,,,,,,,,,,,,,,,,,,,,,"0,08925579834",,,"0,2675278503","0,08918337402",,,,,,,,
4,Cerrado,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,4,age,2506,25,relative,,,,,,,,,,,,,,,,,,,,,,,,,,"2,18",,"2,27","4,88","2,78",,,,,,,
4,Cerrado,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,4,age,2506,25,value,,,,,,,,,,,,,,,,,,,,,,,,,,"0,08925579834",,"0,08919248657","0,1783512146","0,08918337402",,,,,,,
4,Cerrado,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,4,age,2606,26,relative,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,57",,,"5,56","2,7",,,,,,
4,Cerrado,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,4,age,2606,26,value,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,08925579834",,,"0,1783512146","0,08918337402",,,,,,
4,Cerrado,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,4,age,2706,27,relative,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,27",,,"5,41","2,63","3,03",,,,
4,Cerrado,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,4,age,2706,27,value,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,08925579834",,,"0,1783512146","0,08918337402","0,08917962646",,,,
4,Cerrado,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,4,age,2806,28,relative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,44",,,"2,63","3,03",,,,
4,Cerrado,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,4,age,2806,28,value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,08925579834",,,"0,0891802063","0,08918337402",,,,
4,Cerrado,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,4,age,2906,29,relative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,03","2,04",,,
4,Cerrado,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,4,age,2906,29,value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,0891802063","0,08918337402",,,
4,Cerrado,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,4,age,3006,30,relative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,04","4,17",,
4,Cerrado,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,4,age,3006,30,value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,0891802063","0,1783600403",,
4,Cerrado,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,4,age,3106,31,relative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,08","5,41",
4,Cerrado,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,4,age,3106,31,value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,0891802063","0,1783600403",
4,Cerrado,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,4,age,3206,32,relative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,7",
4,Cerrado,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,4,age,3206,32,value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,0891802063",
4,Cerrado,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,4,age,11,0,relative,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
4,Cerrado,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,4,age,111,1,relative,"1,17","0,84","0,75","0,76","0,73","0,97","0,75","0,73","0,76","0,86","0,76","0,76","0,71","0,81","0,9","0,86","0,93","0,81","0,92","0,92","0,89","0,84","0,96","0,77","0,81","0,92","0,76","0,75","0,82","0,81","0,73","0,8","0,88","0,68","0,89","0,03","0,06"
4,Cerrado,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,4,age,111,1,value,"71468,61517","50055,84422","44257,76055","44870,75719","43070,23782","56891,83488","43884,40796","42803,31911","44813,22207","50418,26737","44634,91705","44064,77175","41425,16525","47047,45868","52858,56761","50750,42814","54721,09721","47358,92594","54132,03995","54035,23333","52600,4261","49434,556","56600,90491","45377,45952","47812,57103","54688,09471","45137,27886","44701,83153","48667,77068","47785,69991","43411,74042","47493,45015","52045,86988","40182,84275","52615,68348","1680,88549","3498,97957"
4,Cerrado,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,4,age,211,2,relative,,"1,2","0,85","0,75","0,76","0,73","0,97","0,75","0,73","0,76","0,86","0,77","0,76","0,71","0,8","0,9","0,86","0,93","0,81","0,92","0,91","0,89","0,84","0,96","0,77","0,8","0,92","0,76","0,75","0,82","0,81","0,73","0,8","0,88","0,68","0,89","0,03"
4,Cerrado,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,4,age,211,2,value,,"71468,61517","50055,84422","44257,76055","44871,02486","43070,50541","56891,83488","43884,40796","42803,4084","44813,31124","50418,26737","44635,00634","44064,95015","41425,16525","47047,45868","52858,65678","50750,42814","54721,09721","47358,92594","54132,03995","54035,23333","52600,4261","49434,556","56600,90491","45377,45952","47812,74961","54688,09471","45137,27886","44701,83153","48667,86","47785,69991","43411,74042","47493,45015","52024,52197","40180,41943","52613,69732","1680,88549"
4,Cerrado,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,4,age,311,3,relative,,,"1,16","0,85","0,74","0,75","0,72","0,95","0,73","0,72","0,74","0,84","0,75","0,74","0,7","0,79","0,88","0,85","0,91","0,79","0,9","0,89","0,87","0,82","0,93","0,75","0,79","0,91","0,75","0,74","0,81","0,8","0,72","0,79","0,87","0,68","0,76"
4,Cerrado,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,4,age,311,3,value,,,"68637,97464","50059,76083","43208,98598","44124,85135","42508,93837","55538,02958","43011,84684","42272,50508","43582,58993","49170,88756","43826,98644","43199,34952","40903,53774","46889,71366","52104,36004","49623,82111","53739,07357","46781,8214","53178,232","52729,46138","51658,08719","48745,54768","55372,255","44640,41353","46873,38961","53727,69808","44401,25772","43637,02283","47667,19883","47142,23521","42491,13266","46591,12852","51341,6983","39961,07503","46419,0501"
4,Cerrado,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,4,age,411,4,relative,,,,"1,11","0,8","0,68","0,7","0,65","0,88","0,68","0,66","0,68","0,77","0,7","0,68","0,65","0,74","0,81","0,78","0,85","0,74","0,83","0,83","0,81","0,76","0,87","0,69","0,72","0,84","0,68","0,67","0,75","0,74","0,66","0,73","0,81","0,6"
4,Cerrado,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,4,age,411,4,value,,,,"65329,58812","47231,12222","39788,61423","41126,20503","38377,14309","51379,88759","39945,3704","38575,66943","39491,05322","45002,74784","40433,96133","39674,46747","38099,33476","43908,30779","47300,89923","45727,86652","49947,98945","43904,66771","48827,33685","48910,43721","47894,8139","45228,45382","51454,54831","41095,00143","42500,74479","49782,42399","40571,1034","39881,14218","44345,90456","44023,22407","38953,98186","43083,77086","47578,20443","36461,83076"
4,Cerrado,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,4,age,511,5,relative,,,,,"0,99","0,69","0,59","0,58","0,56","0,75","0,56","0,57","0,58","0,64","0,59","0,59","0,57","0,63","0,71","0,7","0,73","0,65","0,72","0,71","0,7","0,66","0,73","0,57","0,63","0,73","0,58","0,59","0,67","0,64","0,55","0,61","0,65"
4,Cerrado,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,4,age,511,5,value,,,,,"58340,65541","40581,25466","34519,49789","34036,42204","32668,63296","44014,02419","33094,69357","33284,77442","33740,66241","37350,99423","34649,90712","34598,64695","33511,51052","37119,68282","41908,64601","41054,78996","43406,5786","38309,11783","42681,9661","42315,78767","41724,95851","39537,29109","43639,42011","33824,62121","37308,36687","43069,27155","34578,32789","34616,65471","39614,96042","38013,90916","32678,38799","36149,60177","39608,81528"
4,Cerrado,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,4,age,611,6,relative,,,,,,"0,88","0,59","0,48","0,49","0,47","0,62","0,49","0,5","0,49","0,53","0,52","0,52","0,47","0,54","0,65","0,61","0,64","0,56","0,63","0,6","0,61","0,56","0,61","0,49","0,55","0,62","0,5","0,52","0,59","0,54","0,46","0,49"
4,Cerrado,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,4,age,611,6,value,,,,,,"51640,26513","34691,79329","28471,00246","28926,59596","27804,39996","36504,93972","28307,35845","28762,57105","28184,22739","31100,46657","30625,40265","30454,83498","27411,69865","31666,54014","38040,33455","36048,4714","37724,92649","33058,24806","37228,44676","35841,24697","36303,35621","33341,35102","36061,70759","28903,46709","32434,23444","36497,00228","29724,10674","30589,5913","34653,67425","31751,34463","27091,92252","29566,16405"
4,Cerrado,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,4,age,711,7,relative,,,,,,,"0,79","0,5","0,42","0,44","0,41","0,55","0,43","0,44","0,43","0,48","0,48","0,45","0,41","0,49","0,59","0,54","0,57","0,5","0,56","0,54","0,54","0,48","0,54","0,43","0,49","0,55","0,45","0,47","0,52","0,46","0,38"
4,Cerrado,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,4,age,711,7,value,,,,,,,"46585,38228","29440,92863","24832,51395","25916,29121","24124,7744","32362,79651","24878,06635","25734,70819","25096,74671","28059,92954","28133,16537","26691,54143","24224,26898","28999,2027","34694,51659","32108,28568","33630,42543","29463,50118","32991,51455","32119,34595","32033,21578","28334,01085","32142,91969","25506,46922","28829,99314","32556,51707","26798,15489","27658,87268","30788,81245","27007,4681","23285,87958"
4,Cerrado,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,4,age,811,8,relative,,,,,,,,"0,71","0,44","0,38","0,39","0,37","0,49","0,38","0,39","0,39","0,44","0,43","0,41","0,38","0,45","0,53","0,5","0,52","0,45","0,5","0,48","0,47","0,43","0,48","0,38","0,45","0,51","0,41","0,42","0,45","0,4"
4,Cerrado,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,4,age,811,8,value,,,,,,,,"41832,49988","25903,85871","22402,33865","22833,81763","21579,64413","28735,54183","21954,61516","23169,06828","23121,70398","25895,66258","25096,05821","24027,11567","22328,34112","26568,37399","31437,31271","29346,741","30630,9644","26811,41636","29850,59474","28395,7092","27985,0708","25572,29698","28612,21267","22680,96888","26317,82963","29914,49484","24375,13329","24727,55605","26718,47456","24012,71553"
4,Cerrado,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,4,age,911,9,relative,,,,,,,,,"0,65","0,4","0,33","0,35","0,33","0,44","0,33","0,37","0,36","0,4","0,39","0,37","0,35","0,41","0,49","0,45","0,47","0,41","0,44","0,41","0,43","0,39","0,44","0,35","0,41","0,46","0,37","0,37","0,39"
4,Cerrado,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,4,age,911,9,value,,,,,,,,,"38108,18619","23668,02181","19613,1607","20566,86821","19304,30489","25770,08284","19598,78799","21709,3914","21485,15912","23295,46736","23063,39897","22066,96905","20589,61734","24216,57749","29033,57471","26912,56145","27992,80481","24576,20122","26345,99776","24608,25601","25529,16486","23218,49342","25788,64202","20778,91581","24417,60284","27189,33","21941,48874","21951,00336","23753,11311"
4,Cerrado,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,4,age,1011,10,relative,,,,,,,,,,"0,6","0,36","0,3","0,32","0,3","0,4","0,31","0,34","0,34","0,37","0,36","0,35","0,32","0,38","0,46","0,42","0,44","0,38","0,39","0,38","0,39","0,36","0,4","0,33","0,38","0,42","0,34","0,33"
4,Cerrado,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,4,age,1011,10,value,,,,,,,,,,"35397,54999","21295,61287","17681,71159","18766,47163","17507,5856","23484,02306","18189,80479","20319,48088","19686,40066","21518,10713","21471,15996","20516,84735","18961,09388","22403,21917","26974,3192","24708,81077","25893,4768","22428,09708","23130,76259","22604,97265","23237,3958","21392,68978","23762,85421","19356,13679","22592,51683","24664,32775","19753,76321","19741,68829"
4,Cerrado,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,4,age,1111,11,relative,,,,,,,,,,,"0,55","0,34","0,27","0,29","0,27","0,37","0,29","0,32","0,31","0,34","0,34","0,32","0,3","0,35","0,42","0,39","0,4","0,34","0,36","0,35","0,36","0,34","0,38","0,3","0,35","0,38","0,3"
4,Cerrado,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,4,age,1111,11,value,,,,,,,,,,,"32088,7961","19610,63227","15895,14672","17067,4589","16073,26192","21993,6399","16988,69522","18605,79179","18359,92774","20288,93771","20128,38613","19030,6752","17617,25723","20971,50638","25097,97787","23039,39704","23631,20433","20248,46402","21296,34205","20550,23644","21179,07631","19825,31874","22260,4279","17920,92253","20903,28618","22109,60684","18197,78348"
4,Cerrado,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,4,age,1211,12,relative,,,,,,,,,,,,"0,5","0,31","0,25","0,27","0,26","0,35","0,27","0,3","0,29","0,32","0,32","0,3","0,28","0,33","0,4","0,36","0,36","0,32","0,33","0,32","0,34","0,31","0,35","0,28","0,32","0,34"
4,Cerrado,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,4,age,1211,12,value,,,,,,,,,,,,"29356,46754","18071,67074","14418,51884","15657,06969","15241,82497","20746,45656","15631,37524","17571,9892","17252,88814","19081,8953","18905,80901","17731,56129","16650,1182","19659,9529","23700,71106","21533,44736","21313,43913","18942,1473","19643,98241","18878,92809","19805,59143","18620,94467","20714,53192","16609,74686","19015,95592","20572,04799"
4,Cerrado,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,4,age,1311,13,relative,,,,,,,,,,,,,"0,46","0,28","0,22","0,25","0,24","0,33","0,25","0,28","0,28","0,3","0,3","0,28","0,27","0,31","0,37","0,33","0,33","0,3","0,31","0,3","0,32","0,3","0,33","0,26","0,3"
4,Cerrado,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,4,age,1311,13,value,,,,,,,,,,,,,"26884,10824","16512,75874","13107,81209","14789,4762","14442,38323","19114,98231","14792,59966","16744,79137","16388,47821","17928,28115","17782,379","16647,97823","15749,25373","18640,80045","22230,09823","19854,45268","19895,78213","17633,94362","18211,47885","17725,41616","18755,65128","17442,88902","19192,58542","15222,441","18048,5669"
4,Cerrado,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,4,age,1411,14,relative,,,,,,,,,,,,,,"0,43","0,26","0,21","0,24","0,23","0,31","0,24","0,27","0,26","0,29","0,29","0,27","0,25","0,3","0,35","0,32","0,31","0,28","0,29","0,29","0,3","0,28","0,3","0,24"
4,Cerrado,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,4,age,1411,14,value,,,,,,,,,,,,,,"24974,51225","15113,66793","12343,26686","13967,95297","13280,6094","18009,06705","13994,10069","15969,7206","15465,10512","16951,69889","16957,3411","15734,34177","14998,41407","17631,45729","20476,23594","18864,33185","18442,90154","16472,84278","17215,37052","16867,00018","17551,93596","16428,34675","17557,6884","14734,48291"
4,Cerrado,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,4,age,1511,15,relative,,,,,,,,,,,,,,,"0,4","0,25","0,2","0,22","0,21","0,29","0,23","0,26","0,25","0,27","0,28","0,25","0,24","0,28","0,33","0,3","0,29","0,27","0,28","0,27","0,28","0,26","0,28"
4,Cerrado,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,4,age,1511,15,value,,,,,,,,,,,,,,,"23197,64575","14614,96986","11625,65042","12978,9637","12531,60771","17061,32808","13387,10023","15247,55783","14665,45962","16199,35674","16294,08795","14932,15492","14165,61588","16434,70849","19383,09614","17713,17906","17108,21635","15750,58319","16358,66906","15912,46215","16382,37146","15166,36235","16927,92291"
4,Cerrado,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,4,age,1611,16,relative,,,,,,,,,,,,,,,,"0,38","0,23","0,18","0,21","0,2","0,28","0,22","0,25","0,24","0,26","0,26","0,24","0,22","0,26","0,31","0,28","0,27","0,25","0,26","0,25","0,26","0,24"
4,Cerrado,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,4,age,1611,16,value,,,,,,,,,,,,,,,,"22176,20868","13574,09443","10718,25733","12223,18392","11867,16595","16332,5627","12721,31731","14586,92042","14032,14596","15606,81662","15683,03017","14116,64834","13282,37755","15636,8166","18288,43914","16684,74182","16128,63639","15062,23446","15396,99232","14966,38843","15118,68556","14751,95859"
4,Cerrado,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,4,age,1711,17,relative,,,,,,,,,,,,,,,,,"0,35","0,21","0,17","0,2","0,19","0,26","0,2","0,24","0,23","0,25","0,25","0,22","0,21","0,25","0,29","0,27","0,26","0,24","0,25","0,24","0,24"
4,Cerrado,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,4,age,1711,17,value,,,,,,,,,,,,,,,,,"20703,98317","12443,42848","10203,21827","11656,93703","11356,75553","15596,84917","12059,14158","14138,29947","13517,34844","15043,8431","15002,24263","13077,67078","12677,06534","14828,38456","17211,74493","15921,56554","15333,79566","14235,07039","14603,76936","13927,30375","14763,54794"
